"id","numero_dossier","numero_individu","date_debut","date_fin"
39331,"D20251024018626","20251024002546","2016-05-01","2020-12-06"
39332,"D20251024018626","20251024007385","2016-05-01","2020-12-06"
39333,"D20251024018626","20251024000242","2016-05-01","2020-12-06"
39334,"D20251024018626","20251024001623","2016-05-01","2020-12-06"
39335,"D20251024018627","20251024002546","2020-12-07","2025-03-16"
39336,"D20251024018627","20251024007385","2020-12-07","2025-03-16"
39337,"D20251024018627","20251024000242","2020-12-07","2025-03-16"
39338,"D20251024018627","20251024001623","2020-12-07","2025-03-16"
39339,"D20251024018628","20251024002546","2025-03-17",NULL
39340,"D20251024018628","20251024007385","2025-03-17",NULL
39341,"D20251024018628","20251024000242","2025-03-17",NULL
39342,"D20251024018628","20251024001623","2025-03-17",NULL
39343,"D20251024018629","20251024006966","2010-01-01","2012-10-17"
39344,"D20251024018629","20251024005505","2010-01-01","2012-10-17"
39345,"D20251024018629","20251024002507","2010-01-01","2012-10-17"
39346,"D20251024018629","20251024001171","2010-01-01","2012-10-17"
39347,"D20251024018630","20251024006966","2012-10-18","2015-01-06"
39348,"D20251024018630","20251024005505","2012-10-18","2015-01-06"
39349,"D20251024018630","20251024002507","2012-10-18","2015-01-06"
39350,"D20251024018630","20251024001171","2012-10-18","2015-01-06"
39351,"D20251024018631","20251024006966","2015-01-07","2016-06-30"
39352,"D20251024018631","20251024005505","2015-01-07","2016-06-30"
39353,"D20251024018631","20251024002507","2015-01-07","2016-06-30"
39354,"D20251024018631","20251024001171","2015-01-07","2016-06-30"
39355,"D20251024018632","20251024006966","2016-07-01","2020-04-11"
39356,"D20251024018632","20251024005505","2016-07-01","2020-04-11"
39357,"D20251024018632","20251024002507","2016-07-01","2020-04-11"
39358,"D20251024018632","20251024001171","2016-07-01","2020-04-11"
39359,"D20251024018633","20251024006966","2020-04-12","2023-03-28"
39360,"D20251024018633","20251024005505","2020-04-12","2023-03-28"
39361,"D20251024018633","20251024002507","2020-04-12","2023-03-28"
39362,"D20251024018633","20251024001171","2020-04-12","2023-03-28"
39363,"D20251024018634","20251024006966","2023-03-29","2024-05-22"
39364,"D20251024018634","20251024005505","2023-03-29","2024-05-22"
39365,"D20251024018634","20251024002507","2023-03-29","2024-05-22"
39366,"D20251024018634","20251024001171","2023-03-29","2024-05-22"
39367,"D20251024018635","20251024006966","2024-05-23","2025-10-24"
39368,"D20251024018635","20251024005505","2024-05-23",NULL
39369,"D20251024018635","20251024002507","2024-05-23",NULL
39370,"D20251024018635","20251024001171","2024-05-23","2025-10-24"
39371,"D20251024018636","20251024002493","2010-01-01","2012-01-21"
39372,"D20251024018637","20251024002493","2012-01-22","2016-03-31"
39373,"D20251024018638","20251024002493","2016-04-01","2017-11-22"
39374,"D20251024018639","20251024002493","2017-11-23","2019-07-16"
39375,"D20251024018640","20251024002493","2019-07-17","2021-02-06"
39376,"D20251024018641","20251024002493","2021-02-07","2024-03-23"
39377,"D20251024018642","20251024002493","2024-03-24","2025-10-24"
39378,"D20251024018643","20251024001992","2010-01-01","2013-09-12"
39379,"D20251024018644","20251024001992","2013-09-13","2018-05-20"
39380,"D20251024018645","20251024001992","2018-05-21","2021-07-04"
39381,"D20251024018646","20251024001992","2021-07-05","2025-04-15"
39382,"D20251024018647","20251024001992","2025-04-16","2025-10-24"
39383,"D20251024018648","20251024009005","2010-01-01","2011-07-25"
39384,"D20251024018648","20251024006104","2010-01-01","2011-07-25"
39385,"D20251024018648","20251024005506","2010-01-01","2011-07-25"
39386,"D20251024018648","20251024000980","2010-01-01","2011-07-25"
39387,"D20251024018649","20251024009005","2011-07-26","2014-03-12"
39388,"D20251024018649","20251024006104","2011-07-26","2014-03-12"
39389,"D20251024018649","20251024005506","2011-07-26","2014-03-12"
39390,"D20251024018649","20251024000980","2011-07-26","2014-03-12"
39391,"D20251024018650","20251024009005","2014-03-13","2016-07-30"
39392,"D20251024018650","20251024006104","2014-03-13","2016-07-30"
39393,"D20251024018650","20251024005506","2014-03-13","2016-07-30"
39394,"D20251024018650","20251024000980","2014-03-13","2016-07-30"
39395,"D20251024018651","20251024009005","2016-07-31","2019-06-16"
39396,"D20251024018651","20251024006104","2016-07-31","2019-06-16"
39397,"D20251024018651","20251024005506","2016-07-31","2019-06-16"
39398,"D20251024018651","20251024000980","2016-07-31","2019-06-16"
39399,"D20251024018652","20251024009005","2019-06-17","2023-01-27"
39400,"D20251024018652","20251024006104","2019-06-17","2023-01-27"
39401,"D20251024018652","20251024005506","2019-06-17","2023-01-27"
39402,"D20251024018652","20251024000980","2019-06-17","2023-01-27"
39403,"D20251024018653","20251024009005","2023-01-28",NULL
39404,"D20251024018653","20251024006104","2023-01-28",NULL
39405,"D20251024018653","20251024005506","2023-01-28",NULL
39406,"D20251024018653","20251024000980","2023-01-28",NULL
39407,"D20251024018654","20251024003572","2010-01-01","2014-11-06"
39408,"D20251024018655","20251024003572","2014-11-07","2019-04-15"
39409,"D20251024018656","20251024003572","2019-04-16","2023-08-23"
39410,"D20251024018657","20251024003572","2023-08-24","2025-10-24"
39411,"D20251024018658","20251024003783","2014-10-10","2018-01-22"
39412,"D20251024018658","20251024005629","2014-10-10","2018-01-22"
39413,"D20251024018658","20251024002028","2014-10-10","2018-01-22"
39414,"D20251024018658","20251024006802","2014-10-10","2018-01-22"
39415,"D20251024018659","20251024003783","2018-01-23","2020-01-13"
39416,"D20251024018659","20251024005629","2018-01-23","2020-01-13"
39417,"D20251024018659","20251024002028","2018-01-23","2020-01-13"
39418,"D20251024018659","20251024006802","2018-01-23","2020-01-13"
39419,"D20251024018660","20251024003783","2020-01-14","2024-04-22"
39420,"D20251024018660","20251024005629","2020-01-14","2024-04-22"
39421,"D20251024018660","20251024002028","2020-01-14","2024-04-22"
39422,"D20251024018660","20251024006802","2020-01-14","2024-04-22"
39423,"D20251024018661","20251024003783","2024-04-23",NULL
39424,"D20251024018661","20251024005629","2024-04-23",NULL
39425,"D20251024018661","20251024002028","2024-04-23",NULL
39426,"D20251024018661","20251024006802","2024-04-23","2025-10-24"
39427,"D20251024018662","20251024000748","2014-10-01","2018-03-14"
39428,"D20251024018662","20251024005060","2014-10-01","2018-03-14"
39429,"D20251024018663","20251024000748","2018-03-15","2021-05-28"
39430,"D20251024018663","20251024005060","2018-03-15","2021-05-28"
39431,"D20251024018664","20251024000748","2021-05-29","2022-10-21"
39432,"D20251024018664","20251024005060","2021-05-29","2022-10-21"
39433,"D20251024018665","20251024000748","2022-10-22","2025-04-09"
39434,"D20251024018665","20251024005060","2022-10-22","2025-04-09"
39435,"D20251024018666","20251024000748","2025-04-10",NULL
39436,"D20251024018666","20251024005060","2025-04-10",NULL
39437,"D20251024018667","20251024008967","2010-01-01","2013-07-14"
39438,"D20251024018667","20251024005347","2010-01-01","2013-07-14"
39439,"D20251024018668","20251024008967","2013-07-15","2016-04-30"
39440,"D20251024018668","20251024005347","2013-07-15","2016-04-30"
39441,"D20251024018669","20251024008967","2016-05-01","2020-08-08"
39442,"D20251024018669","20251024005347","2016-05-01","2020-08-08"
39443,"D20251024018670","20251024008967","2020-08-09","2021-12-02"
39444,"D20251024018670","20251024005347","2020-08-09","2021-12-02"
39445,"D20251024018671","20251024008967","2021-12-03",NULL
39446,"D20251024018671","20251024005347","2021-12-03",NULL
39447,"D20251024018672","20251024009169","2010-01-01","2013-04-15"
39448,"D20251024018672","20251024004155","2010-01-01","2013-04-15"
39449,"D20251024018672","20251024009752","2010-01-01","2013-04-15"
39668,"D20251024018767","20251024003508","2023-05-28",NULL
39450,"D20251024018672","20251024001024","2010-01-01","2013-04-15"
39451,"D20251024018673","20251024009169","2013-04-16","2016-04-30"
39452,"D20251024018673","20251024004155","2013-04-16","2016-04-30"
39453,"D20251024018673","20251024009752","2013-04-16","2016-04-30"
39454,"D20251024018673","20251024001024","2013-04-16","2016-04-30"
39455,"D20251024018674","20251024009169","2016-05-01","2018-02-20"
39456,"D20251024018674","20251024004155","2016-05-01","2018-02-20"
39457,"D20251024018674","20251024009752","2016-05-01","2018-02-20"
39458,"D20251024018674","20251024001024","2016-05-01","2018-02-20"
39459,"D20251024018675","20251024009169","2018-02-21","2019-03-18"
39460,"D20251024018675","20251024004155","2018-02-21","2019-03-18"
39461,"D20251024018675","20251024009752","2018-02-21","2019-03-18"
39462,"D20251024018675","20251024001024","2018-02-21","2019-03-18"
39463,"D20251024018676","20251024009169","2019-03-19","2021-12-03"
39464,"D20251024018676","20251024004155","2019-03-19","2021-12-03"
39465,"D20251024018676","20251024009752","2019-03-19","2021-12-03"
39466,"D20251024018676","20251024001024","2019-03-19","2021-12-03"
39467,"D20251024018677","20251024009169","2021-12-04","2024-04-22"
39468,"D20251024018677","20251024004155","2021-12-04","2024-04-22"
39469,"D20251024018677","20251024009752","2021-12-04","2024-04-22"
39470,"D20251024018677","20251024001024","2021-12-04","2024-04-22"
39471,"D20251024018678","20251024009169","2024-04-23",NULL
39472,"D20251024018678","20251024004155","2024-04-23",NULL
39473,"D20251024018678","20251024009752","2024-04-23",NULL
39474,"D20251024018678","20251024001024","2024-04-23",NULL
39475,"D20251024018679","20251024001842","2010-01-01","2014-05-10"
39476,"D20251024018679","20251024003598","2010-01-01","2014-05-10"
39477,"D20251024018679","20251024008529","2010-01-01","2014-05-10"
39478,"D20251024018680","20251024001842","2014-05-11","2016-03-01"
39479,"D20251024018680","20251024003598","2014-05-11","2016-03-01"
39480,"D20251024018680","20251024008529","2014-05-11","2016-03-01"
39481,"D20251024018681","20251024001842","2016-03-02","2019-01-16"
39482,"D20251024018681","20251024003598","2016-03-02","2019-01-16"
39483,"D20251024018681","20251024008529","2016-03-02","2019-01-16"
39484,"D20251024018682","20251024001842","2019-01-17","2021-06-05"
39485,"D20251024018682","20251024003598","2019-01-17","2021-06-05"
39486,"D20251024018682","20251024008529","2019-01-17","2021-06-05"
39487,"D20251024018683","20251024001842","2021-06-06","2023-07-26"
39488,"D20251024018683","20251024003598","2021-06-06","2023-07-26"
39489,"D20251024018683","20251024008529","2021-06-06","2023-07-26"
39490,"D20251024018684","20251024001842","2023-07-27","2024-09-19"
39491,"D20251024018684","20251024003598","2023-07-27","2024-09-19"
39492,"D20251024018684","20251024008529","2023-07-27","2024-09-19"
39493,"D20251024018685","20251024001842","2024-09-20",NULL
39494,"D20251024018685","20251024003598","2024-09-20",NULL
39495,"D20251024018685","20251024008529","2024-09-20",NULL
39496,"D20251024018686","20251024000321","2010-01-01","2012-08-18"
39497,"D20251024018687","20251024000321","2012-08-19","2017-01-25"
39498,"D20251024018688","20251024000321","2017-01-26","2019-08-14"
39499,"D20251024018689","20251024000321","2019-08-15","2023-12-22"
39500,"D20251024018690","20251024000321","2023-12-23",NULL
39501,"D20251024018691","20251024008915","2014-07-16","2018-09-23"
39502,"D20251024018691","20251024009264","2014-07-16","2018-09-23"
39503,"D20251024018692","20251024008915","2018-09-24","2022-01-06"
39504,"D20251024018692","20251024009264","2018-09-24","2022-01-06"
39505,"D20251024018693","20251024008915","2022-01-07",NULL
39506,"D20251024018693","20251024009264","2022-01-07",NULL
39507,"D20251024018694","20251024005943","2010-01-01","2013-02-14"
39508,"D20251024018694","20251024008680","2010-01-01","2013-02-14"
39509,"D20251024018694","20251024005623","2010-01-01","2013-02-14"
39510,"D20251024018695","20251024005943","2013-02-15","2016-10-27"
39511,"D20251024018695","20251024008680","2013-02-15","2016-10-27"
39512,"D20251024018695","20251024005623","2013-02-15","2016-10-27"
39513,"D20251024018696","20251024005943","2016-10-28","2021-05-05"
39514,"D20251024018696","20251024008680","2016-10-28","2021-05-05"
39515,"D20251024018696","20251024005623","2016-10-28","2021-05-05"
39516,"D20251024018697","20251024005943","2021-05-06","2024-04-20"
39517,"D20251024018697","20251024008680","2021-05-06","2024-04-20"
39518,"D20251024018697","20251024005623","2021-05-06","2024-04-20"
39519,"D20251024018698","20251024005943","2024-04-21",NULL
39520,"D20251024018698","20251024008680","2024-04-21",NULL
39521,"D20251024018698","20251024005623","2024-04-21",NULL
39522,"D20251024018699","20251024002395","2010-01-01","2014-03-11"
39523,"D20251024018700","20251024002395","2014-03-12","2019-01-15"
39524,"D20251024018701","20251024002395","2019-01-16","2022-07-29"
39525,"D20251024018702","20251024002395","2022-07-30","2025-08-13"
39526,"D20251024018703","20251024002395","2025-08-14","2025-10-24"
39527,"D20251024018704","20251024000877","2011-11-09","2014-12-23"
39528,"D20251024018704","20251024006780","2011-11-09","2014-12-23"
39529,"D20251024018704","20251024000028","2011-11-09","2014-12-23"
39530,"D20251024018705","20251024000877","2014-12-24","2018-10-04"
39531,"D20251024018705","20251024006780","2014-12-24","2018-10-04"
39532,"D20251024018705","20251024000028","2014-12-24","2018-10-04"
39533,"D20251024018706","20251024000877","2018-10-05","2023-09-09"
39534,"D20251024018706","20251024006780","2018-10-05","2023-09-09"
39535,"D20251024018706","20251024000028","2018-10-05","2023-09-09"
39536,"D20251024018707","20251024000877","2023-09-10",NULL
39537,"D20251024018707","20251024006780","2023-09-10",NULL
39538,"D20251024018707","20251024000028","2023-09-10",NULL
39539,"D20251024018708","20251024008646","2010-01-01","2011-07-25"
39540,"D20251024018708","20251024005883","2010-01-01","2011-07-25"
39541,"D20251024018708","20251024003488","2010-01-01","2011-07-25"
39542,"D20251024018709","20251024008646","2011-07-26","2016-06-29"
39543,"D20251024018709","20251024005883","2011-07-26","2016-06-29"
39544,"D20251024018709","20251024003488","2011-07-26","2016-06-29"
39545,"D20251024018710","20251024008646","2016-06-30","2019-07-15"
39546,"D20251024018710","20251024005883","2016-06-30","2019-07-15"
39547,"D20251024018710","20251024003488","2016-06-30","2019-07-15"
39548,"D20251024018711","20251024008646","2019-07-16","2021-07-05"
39549,"D20251024018711","20251024005883","2019-07-16","2021-07-05"
39550,"D20251024018711","20251024003488","2019-07-16","2021-07-05"
39551,"D20251024018712","20251024008646","2021-07-06","2025-01-16"
39552,"D20251024018712","20251024005883","2021-07-06","2025-01-16"
39553,"D20251024018712","20251024003488","2021-07-06","2025-01-16"
39554,"D20251024018713","20251024008646","2025-01-17",NULL
39555,"D20251024018713","20251024005883","2025-01-17",NULL
39556,"D20251024018713","20251024003488","2025-01-17",NULL
39557,"D20251024018714","20251024006951","2016-08-06","2019-08-21"
39558,"D20251024018714","20251024008140","2016-08-06","2019-08-21"
39559,"D20251024018714","20251024004461","2016-08-06","2019-08-21"
39560,"D20251024018714","20251024003316","2016-08-06","2019-08-21"
39561,"D20251024018715","20251024006951","2019-08-22","2022-04-08"
39562,"D20251024018715","20251024008140","2019-08-22","2022-04-08"
39563,"D20251024018715","20251024004461","2019-08-22","2022-04-08"
39564,"D20251024018715","20251024003316","2019-08-22","2022-04-08"
39565,"D20251024018716","20251024006951","2022-04-09","2024-08-26"
39566,"D20251024018716","20251024008140","2022-04-09","2024-08-26"
39567,"D20251024018716","20251024004461","2022-04-09","2024-08-26"
39568,"D20251024018716","20251024003316","2022-04-09","2024-08-26"
39569,"D20251024018717","20251024006951","2024-08-27","2025-10-24"
39570,"D20251024018717","20251024008140","2024-08-27",NULL
39571,"D20251024018717","20251024004461","2024-08-27",NULL
39572,"D20251024018717","20251024003316","2024-08-27",NULL
39573,"D20251024018718","20251024002102","2010-01-01","2012-05-20"
39574,"D20251024018718","20251024000234","2010-01-01","2012-05-20"
39575,"D20251024018719","20251024002102","2012-05-21","2013-05-16"
39576,"D20251024018719","20251024000234","2012-05-21","2013-05-16"
39577,"D20251024018720","20251024002102","2013-05-17","2015-09-04"
39578,"D20251024018720","20251024000234","2013-05-17","2015-09-04"
39579,"D20251024018721","20251024002102","2015-09-05","2017-12-23"
39580,"D20251024018721","20251024000234","2015-09-05","2017-12-23"
39581,"D20251024018722","20251024002102","2017-12-24","2020-01-13"
39582,"D20251024018722","20251024000234","2017-12-24","2020-01-13"
39583,"D20251024018723","20251024002102","2020-01-14","2022-01-03"
39584,"D20251024018723","20251024000234","2020-01-14","2022-01-03"
39585,"D20251024018724","20251024002102","2022-01-04","2024-08-21"
39586,"D20251024018724","20251024000234","2022-01-04","2024-08-21"
39587,"D20251024018725","20251024002102","2024-08-22",NULL
39588,"D20251024018725","20251024000234","2024-08-22",NULL
39589,"D20251024018726","20251024009848","2010-01-01","2012-04-20"
39590,"D20251024018726","20251024001558","2010-01-01","2012-04-20"
39591,"D20251024018726","20251024009243","2010-01-01","2012-04-20"
39592,"D20251024018727","20251024009848","2012-04-21","2013-11-12"
39593,"D20251024018727","20251024001558","2012-04-21","2013-11-12"
39594,"D20251024018727","20251024009243","2012-04-21","2013-11-12"
39595,"D20251024018728","20251024009848","2013-11-13","2015-03-08"
39596,"D20251024018728","20251024001558","2013-11-13","2015-03-08"
39597,"D20251024018728","20251024009243","2013-11-13","2015-03-08"
39598,"D20251024018729","20251024009848","2015-03-09","2018-11-18"
39599,"D20251024018729","20251024001558","2015-03-09","2018-11-18"
39600,"D20251024018729","20251024009243","2015-03-09","2018-11-18"
39601,"D20251024018730","20251024009848","2018-11-19","2021-10-04"
39602,"D20251024018730","20251024001558","2018-11-19","2021-10-04"
39603,"D20251024018730","20251024009243","2018-11-19","2021-10-04"
39604,"D20251024018731","20251024009848","2021-10-05","2023-12-24"
39605,"D20251024018731","20251024001558","2021-10-05","2023-12-24"
39606,"D20251024018731","20251024009243","2021-10-05","2023-12-24"
39607,"D20251024018732","20251024009848","2023-12-25",NULL
39608,"D20251024018732","20251024001558","2023-12-25",NULL
39609,"D20251024018732","20251024009243","2023-12-25",NULL
39610,"D20251024018733","20251024003806","2010-01-01","2012-01-21"
39611,"D20251024018734","20251024003806","2012-01-22","2013-01-16"
39612,"D20251024018735","20251024003806","2013-01-17","2015-12-03"
39613,"D20251024018736","20251024003806","2015-12-04","2017-05-27"
39614,"D20251024018737","20251024003806","2017-05-28","2020-05-12"
39615,"D20251024018738","20251024003806","2020-05-13","2022-07-02"
39616,"D20251024018739","20251024003806","2022-07-03","2023-07-28"
39617,"D20251024018740","20251024003806","2023-07-29",NULL
39618,"D20251024018741","20251024006000","2010-01-01","2011-11-22"
39619,"D20251024018741","20251024002065","2010-01-01","2011-11-22"
39620,"D20251024018742","20251024006000","2011-11-23","2016-01-31"
39621,"D20251024018742","20251024002065","2011-11-23","2016-01-31"
39622,"D20251024018743","20251024006000","2016-02-01","2017-08-24"
39623,"D20251024018743","20251024002065","2016-02-01","2017-08-24"
39624,"D20251024018744","20251024006000","2017-08-25","2019-06-16"
39625,"D20251024018744","20251024002065","2017-08-25","2019-06-16"
39626,"D20251024018745","20251024006000","2019-06-17","2022-07-31"
39627,"D20251024018745","20251024002065","2019-06-17","2022-07-31"
39628,"D20251024018746","20251024006000","2022-08-01",NULL
39629,"D20251024018746","20251024002065","2022-08-01",NULL
39630,"D20251024018747","20251024002286","2010-01-01","2011-12-22"
39631,"D20251024018748","20251024002286","2011-12-23","2016-09-27"
39632,"D20251024018749","20251024002286","2016-09-28","2016-11-25"
39633,"D20251024018750","20251024002881","2010-01-01","2011-12-22"
39634,"D20251024018751","20251024002881","2011-12-23","2016-11-26"
39635,"D20251024018752","20251024002881","2016-11-27","2019-02-15"
39636,"D20251024018753","20251024002881","2019-02-16","2021-02-05"
39637,"D20251024018754","20251024002881","2021-02-06","2025-10-13"
39638,"D20251024018755","20251024002881","2025-10-14",NULL
39639,"D20251024018756","20251024002787","2010-01-01","2011-01-26"
39640,"D20251024018757","20251024002787","2011-01-27","2015-02-05"
39641,"D20251024018758","20251024002787","2015-02-06","2018-01-21"
39642,"D20251024018759","20251024002787","2018-01-22","2022-01-01"
39643,"D20251024018760","20251024002787","2022-01-02","2025-10-13"
39644,"D20251024018761","20251024002787","2025-10-14",NULL
39645,"D20251024018762","20251024006550","2010-01-01","2013-03-16"
39646,"D20251024018762","20251024007100","2010-01-01","2013-03-16"
39647,"D20251024018762","20251024003137","2010-01-01","2013-03-16"
39648,"D20251024018762","20251024003508","2010-01-01","2013-03-16"
39649,"D20251024018763","20251024006550","2013-03-17","2016-05-30"
39650,"D20251024018763","20251024007100","2013-03-17","2016-05-30"
39651,"D20251024018763","20251024003137","2013-03-17","2016-05-30"
39652,"D20251024018763","20251024003508","2013-03-17","2016-05-30"
39653,"D20251024018764","20251024006550","2016-05-31","2018-07-20"
39654,"D20251024018764","20251024007100","2016-05-31","2018-07-20"
39655,"D20251024018764","20251024003137","2016-05-31","2018-07-20"
39656,"D20251024018764","20251024003508","2016-05-31","2018-07-20"
39657,"D20251024018765","20251024006550","2018-07-21","2020-12-07"
39658,"D20251024018765","20251024007100","2018-07-21","2020-12-07"
39659,"D20251024018765","20251024003137","2018-07-21","2020-12-07"
39660,"D20251024018765","20251024003508","2018-07-21","2020-12-07"
39661,"D20251024018766","20251024006550","2020-12-08","2023-05-27"
39662,"D20251024018766","20251024007100","2020-12-08","2023-05-27"
39663,"D20251024018766","20251024003137","2020-12-08","2023-05-27"
39664,"D20251024018766","20251024003508","2020-12-08","2023-05-27"
39665,"D20251024018767","20251024006550","2023-05-28",NULL
39666,"D20251024018767","20251024007100","2023-05-28",NULL
39667,"D20251024018767","20251024003137","2023-05-28",NULL
39669,"D20251024018768","20251024006018","2010-01-01","2014-05-10"
39670,"D20251024018769","20251024006018","2014-05-11","2015-09-03"
39671,"D20251024018770","20251024006018","2015-09-04","2016-10-28"
39672,"D20251024018771","20251024006018","2016-10-29","2018-09-19"
39673,"D20251024018772","20251024006018","2018-09-20","2022-09-29"
39674,"D20251024018773","20251024006018","2022-09-30",NULL
39675,"D20251024018774","20251024002867","2010-01-01","2011-03-27"
39676,"D20251024018775","20251024002867","2011-03-28","2014-01-11"
39677,"D20251024018776","20251024002867","2014-01-12","2018-11-17"
39678,"D20251024018777","20251024002867","2018-11-18","2022-05-31"
39679,"D20251024018778","20251024002867","2022-06-01",NULL
39680,"D20251024018779","20251024002677","2010-01-01","2013-05-15"
39681,"D20251024018779","20251024009465","2010-01-01","2013-05-15"
39682,"D20251024018780","20251024002677","2013-05-16","2014-09-08"
39683,"D20251024018780","20251024009465","2013-05-16","2014-09-08"
39684,"D20251024018781","20251024002677","2014-09-09","2017-10-23"
39685,"D20251024018781","20251024009465","2014-09-09","2017-10-23"
39686,"D20251024018782","20251024002677","2017-10-24","2020-04-11"
39687,"D20251024018782","20251024009465","2017-10-24","2020-04-11"
39688,"D20251024018783","20251024002677","2020-04-12","2021-09-04"
39689,"D20251024018783","20251024009465","2020-04-12","2021-09-04"
39690,"D20251024018784","20251024002677","2021-09-05","2025-07-16"
39691,"D20251024018784","20251024009465","2021-09-05","2025-07-16"
39692,"D20251024018785","20251024002677","2025-07-17","2025-10-24"
39693,"D20251024018785","20251024009465","2025-07-17",NULL
39694,"D20251024018786","20251024002786","2010-01-01","2013-08-13"
39695,"D20251024018786","20251024001803","2010-01-01","2013-08-13"
39696,"D20251024018787","20251024002786","2013-08-14","2014-09-08"
39697,"D20251024018787","20251024001803","2013-08-14","2014-09-08"
39698,"D20251024018788","20251024002786","2014-09-09","2018-04-21"
39699,"D20251024018788","20251024001803","2014-09-09","2018-04-21"
39700,"D20251024018789","20251024002786","2018-04-22","2021-08-04"
39701,"D20251024018789","20251024001803","2018-04-22","2021-08-04"
39702,"D20251024018790","20251024002786","2021-08-05","2023-02-26"
39703,"D20251024018790","20251024001803","2021-08-05","2023-02-26"
39704,"D20251024018791","20251024002786","2023-02-27",NULL
39705,"D20251024018791","20251024001803","2023-02-27",NULL
39706,"D20251024018792","20251024000053","2010-01-01","2013-11-11"
39707,"D20251024018793","20251024000053","2013-11-12","2018-01-20"
39708,"D20251024018794","20251024000053","2018-01-21","2022-01-30"
39709,"D20251024018795","20251024000053","2022-01-31","2025-09-12"
39710,"D20251024018796","20251024000053","2025-09-13",NULL
39711,"D20251024018797","20251024006026","2010-01-01","2012-12-16"
39712,"D20251024018797","20251024000511","2010-01-01","2012-12-16"
39713,"D20251024018797","20251024008465","2010-01-01","2012-12-16"
39714,"D20251024018798","20251024006026","2012-12-17","2014-07-10"
39715,"D20251024018798","20251024000511","2012-12-17","2014-07-10"
39716,"D20251024018798","20251024008465","2012-12-17","2014-07-10"
39717,"D20251024018799","20251024006026","2014-07-11","2018-11-17"
39718,"D20251024018799","20251024000511","2014-07-11","2018-11-17"
39719,"D20251024018799","20251024008465","2014-07-11","2018-11-17"
39720,"D20251024018800","20251024006026","2018-11-18","2020-01-12"
39721,"D20251024018800","20251024000511","2018-11-18","2020-01-12"
39722,"D20251024018800","20251024008465","2018-11-18","2020-01-12"
39723,"D20251024018801","20251024006026","2020-01-13","2024-07-20"
39724,"D20251024018801","20251024000511","2020-01-13","2024-07-20"
39725,"D20251024018801","20251024008465","2020-01-13","2024-07-20"
39726,"D20251024018802","20251024006026","2024-07-21",NULL
39727,"D20251024018802","20251024000511","2024-07-21","2025-10-24"
39728,"D20251024018802","20251024008465","2024-07-21",NULL
39729,"D20251024018803","20251024001943","2015-04-16","2016-04-10"
39730,"D20251024018803","20251024003723","2015-04-16","2016-04-10"
39731,"D20251024018803","20251024004304","2015-04-16","2016-04-10"
39732,"D20251024018803","20251024005803","2015-04-16","2016-04-10"
39733,"D20251024018804","20251024001943","2016-04-11","2020-09-17"
39734,"D20251024018804","20251024003723","2016-04-11","2020-09-17"
39735,"D20251024018804","20251024004304","2016-04-11","2020-09-17"
39736,"D20251024018804","20251024005803","2016-04-11","2020-09-17"
39737,"D20251024018805","20251024001943","2020-09-18","2025-04-25"
39738,"D20251024018805","20251024003723","2020-09-18","2025-04-25"
39739,"D20251024018805","20251024004304","2020-09-18","2025-04-25"
39740,"D20251024018805","20251024005803","2020-09-18","2025-04-25"
39741,"D20251024018806","20251024001943","2025-04-26",NULL
39742,"D20251024018806","20251024003723","2025-04-26",NULL
39743,"D20251024018806","20251024004304","2025-04-26",NULL
39744,"D20251024018806","20251024005803","2025-04-26",NULL
39745,"D20251024018807","20251024001812","2010-01-01","2012-07-19"
39746,"D20251024018808","20251024001812","2012-07-20","2016-12-26"
39747,"D20251024018809","20251024001812","2016-12-27","2021-09-02"
39748,"D20251024018810","20251024001812","2021-09-03","2024-04-20"
39749,"D20251024018811","20251024001812","2024-04-21",NULL
39750,"D20251024018812","20251024008804","2018-08-21","2021-08-05"
39751,"D20251024018812","20251024006647","2018-08-21","2021-08-05"
39752,"D20251024018812","20251024005121","2018-08-21","2021-08-05"
39753,"D20251024018812","20251024007448","2018-08-21","2021-08-05"
39754,"D20251024018813","20251024008804","2021-08-06","2025-05-17"
39755,"D20251024018813","20251024006647","2021-08-06","2025-05-17"
39756,"D20251024018813","20251024005121","2021-08-06","2025-05-17"
39757,"D20251024018813","20251024007448","2021-08-06","2025-05-17"
39758,"D20251024018814","20251024008804","2025-05-18",NULL
39759,"D20251024018814","20251024006647","2025-05-18",NULL
39760,"D20251024018814","20251024005121","2025-05-18",NULL
39761,"D20251024018814","20251024007448","2025-05-18",NULL
39762,"D20251024018815","20251024007208","2010-01-01","2013-06-14"
39763,"D20251024018816","20251024007208","2013-06-15","2017-10-22"
39764,"D20251024018817","20251024007208","2017-10-23","2020-05-10"
39765,"D20251024018818","20251024007208","2020-05-11","2022-05-01"
39766,"D20251024018819","20251024007208","2022-05-02",NULL
39767,"D20251024018820","20251024002839","2010-01-01","2014-03-11"
39768,"D20251024018821","20251024002839","2014-03-12","2017-03-26"
39769,"D20251024018822","20251024002839","2017-03-27","2019-12-12"
39770,"D20251024018823","20251024002839","2019-12-13","2022-05-31"
39771,"D20251024018824","20251024002839","2022-06-01","2025-05-16"
39772,"D20251024018825","20251024002839","2025-05-17",NULL
39773,"D20251024018826","20251024006600","2010-01-01","2011-07-25"
39774,"D20251024018826","20251024009701","2010-01-01","2011-07-25"
39775,"D20251024018826","20251024000277","2010-01-01","2011-07-25"
